TILE_ID,NUMBER,RA,DEC,FWHM_WORLD,uJAVA,Ax_uJAVA,J0378,Ax_J0378,J0395,Ax_J0395,J0410,Ax_J0410,J0430,Ax_J0430,gSDSS,Ax_gSDSS,J0515,Ax_J0515,rSDSS,Ax_rSDSS,J0660,Ax_J0660,iSDSS,Ax_iSDSS,J0861,Ax_J0861,zSDSS,Ax_zSDSS,W1,W2,W3,W4,J,H,K,sglc_prob_star,parallax,parallax_error,G,BP,RP,Ax_G,BP_RP,EXT_BP_RP,Teff_GAIA,ebv,ebv_err,RV,RV_error,ra_obs,dec_obs,snr,objtype,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,teff_lasp,teff_lasp_err,logg_lasp,logg_lasp_err,feh_lasp,feh_lasp_err,vsini_lasp,vsini_lasp_err,rv_b0,rv_b0_err,rv_b1,rv_b1_err,rv_b_flag,rv_r0,rv_r0_err,rv_r1,rv_r1_err,rv_r_flag,rv_br0,rv_br0_err,rv_br1,rv_br1_err,rv_br_flag,rv_lasp0,rv_lasp0_err,rv_lasp1,rv_lasp1_err,coadd,fibermask,alpha_m_cnn,teff_cnn,logg_cnn,feh_cnn,c_fe,n_fe,o_fe,mg_fe,al_fe,si_fe,s_fe,ca_fe,ti_fe,cr_fe,ni_fe,cu_fe
73642,31622,332.643702144,20.5949367383,2.9129733E-4,16.752,0.278049,16.567,0.266564,16.185,0.262343,15.366,0.249741,15.067,0.23956,14.425,0.210942,14.221,0.195423,13.634,0.147933,13.535,0.134151,13.359,0.108203,13.262,0.0857302,13.24,0.080019,11.349,11.426,11.279,8.184,12.086,11.525,11.406,1.0,0.4648,0.0246,13.606721,14.160605,12.923401,,1.237204,,4905.35,0.06207833,0.012001,,,332.64372,20.594947,39.79,Star,gri,14.28,13.55,13.55,99.0,99.0,99.0,99.0,4801.29,43.0,3.08,0.05,-0.023,0.03,-9999.0,0.0,-25.16,1.06,-19.36,1.36,0,-24.94,0.99,-19.78,1.65,0,-25.11,1.28,-19.54,1.51,0,-26.41,0.92,-19.53,1.11,1,0,0.007,4832.38,2.844,-0.014,0.01522,0.17877,-0.00369,0.03148,0.02029,0.01117,-0.032,0.02568,0.0185,0.02526,0.01661,-0.01887
73642,32703,332.567613418,20.5576245611,3.0178527E-4,14.546,0.282143,13.993,0.27049,13.745,0.266206,13.447,0.253419,13.329,0.243088,13.143,0.214048,13.077,0.1983,12.964,0.150111,12.974,0.136127,13.011,0.109796,12.991,0.0869926,12.975,0.0811973,11.862,11.89,12.059,7.988,12.087,11.952,11.914,1.0,0.4682,0.0358,12.866396,13.089939,12.513407,,0.576532,,6685.74,0.062992446,0.012001,,,332.56761,20.557638,82.25,Star,gri,13.5,13.75,13.11,99.0,99.0,99.0,99.0,7014.01,51.42,3.849,0.05,0.293,0.032,-9999.0,0.0,-2.03,0.48,3.77,0.97,0,-0.68,0.51,4.48,1.42,0,-1.72,0.5,3.85,0.95,0,-3.9,1.15,2.98,1.31,1,0,0.036,6587.56,3.979,-0.043,-0.0085,0.03876,-9999.0,0.06441,-9999.0,0.03977,-9999.0,-0.10241,-9999.0,-9999.0,0.03703,-9999.0
72444,1368,11.9666448597,5.4160293072,3.466731E-4,16.339,0.122107,16.17,0.117063,16.08,0.11521,15.454,0.109675,15.37,0.105204,14.978,0.0926366,14.838,0.0858211,14.517,0.0649656,14.46,0.0589134,14.335,0.0475178,14.332,0.037649,14.308,0.0351408,12.798,12.825,11.828,8.642,13.242,12.87,12.805,1.0,0.9536,0.0377,14.436974,14.811325,13.901118,0.519,0.910207,0.261,5440.25,0.027262095,0.012001,,,11.966685,5.416059,19.15,Star,ugriz,99.0,14.83,14.4,14.27,99.0,99.0,99.0,5583.83,47.81,4.165,0.06,-0.269,0.036,-9999.0,0.0,-19.99,1.3,-14.29,1.53,0,-18.59,1.73,-13.52,2.08,0,-19.79,1.2,-14.19,1.42,0,-23.1,0.94,-15.95,1.04,1,0,0.012,5670.64,4.327,-0.161,0.02074,0.11429,-9999.0,0.04129,-9999.0,-0.00293,-9999.0,0.07356,-9999.0,-9999.0,-0.01044,-9999.0
72444,2124,12.1929184439,5.47181027384,3.5506926E-4,15.301,0.125926,15.056,0.120724,14.941,0.118813,14.335,0.113105,14.243,0.108495,13.886,0.0955337,13.74,0.088505,13.446,0.0669973,13.404,0.0607558,13.293,0.0490039,13.291,0.0388264,13.281,0.0362398,11.83,11.899,12.032,8.667,12.271,11.951,11.903,1.0,1.074,0.0296,13.370802,13.721869,12.859386,,0.862483,,5765.5,0.028114675,0.012001,,,12.192929,5.4718409,30.04,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5699.86,37.98,3.937,0.046,-0.052,0.027,-9999.0,0.0,-12.55,0.85,-6.85,1.18,0,-11.52,1.21,-6.45,1.68,0,-12.31,0.98,-6.71,1.24,0,-13.69,0.8,-6.54,0.92,1,0,0.028,5637.07,4.097,-0.018,0.03452,0.04909,-9999.0,0.07324,-9999.0,0.01157,-9999.0,0.00961,-9999.0,-9999.0,0.02092,-9999.0
72444,2514,11.74818985,5.49964866667,3.5238516E-4,15.013,0.103161,14.805,0.0988999,14.679,0.0973337,14.085,0.0926582,14.004,0.0888809,13.658,0.0782631,13.522,0.0725051,13.252,0.0548855,13.206,0.0497724,13.113,0.040145,13.131,0.0318074,13.12,0.0296884,11.727,11.795,11.221,8.432,12.142,11.861,11.792,1.0,1.7468,0.0255,13.168951,13.500563,12.681694,0.1403,0.818869,0.072,5858.0,0.02303212,0.012001,,,11.748182,5.499743,23.57,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5810.9,39.18,4.202,0.048,-0.043,0.029,-9999.0,0.0,-42.94,0.94,-37.24,1.25,0,-40.22,1.63,-35.15,2.0,0,-42.56,1.05,-36.96,1.3,0,-43.23,0.8,-36.08,0.92,1,0,-0.009,5501.85,4.115,-0.038,-0.02167,0.05598,-9999.0,0.01599,-9999.0,-0.02086,-9999.0,0.02076,-9999.0,-9999.0,0.02426,-9999.0
72444,2591,11.7218421274,5.50991337187,3.4975345E-4,15.127,0.104187,14.949,0.0998838,14.786,0.098302,14.16,0.09358,14.061,0.0897651,13.676,0.0790417,13.536,0.0732264,13.207,0.0554315,13.154,0.0502675,13.036,0.0405443,13.037,0.0321238,13.024,0.0299837,11.529,11.607,11.931,8.446,12.013,11.637,11.574,1.0,1.7875,0.1346,13.136189,13.501365,12.606774,0.453,0.89459,0.2048,5601.0,0.023261238,0.012001,,,11.72177,5.509923,30.75,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5722.6,34.64,4.296,0.042,0.045,0.025,-9999.0,0.0,31.74,0.82,37.44,1.16,0,33.09,1.14,38.16,1.62,0,32.05,0.99,37.65,1.25,0,31.47,0.73,38.62,0.86,1,0,0.009,5671.18,4.328,0.07,-0.01619,0.01868,-9999.0,0.04208,-9999.0,0.00787,-9999.0,-0.01654,-9999.0,-9999.0,-0.01065,-9999.0
72444,3359,12.0941939567,5.56614303119,3.5857173E-4,17.141,0.140062,16.882,0.134277,16.6,0.132151,15.654,0.125803,15.367,0.120674,14.707,0.106259,14.507,0.0984408,13.9,0.0745186,13.781,0.0675765,13.576,0.0545052,13.485,0.0431851,13.45,0.0403082,11.445,11.584,11.603,8.835,12.195,11.639,11.5,1.0,0.1671,0.0291,13.843907,14.426376,13.135144,0.308,1.291232,0.2617,5005.0,0.031270918,0.012001,,,12.094146,5.5661888,46.38,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4578.89,-9999.0,2.683,-9999.0,-0.317,-9999.0,-9999.0,0.0,-161.58,1.68,-155.88,1.87,0,-160.5,1.44,-155.43,1.85,0,-161.47,1.58,-155.87,1.75,0,-161.82,-9999.0,-9999.0,-9999.0,1,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
72444,3653,11.9182209754,5.59662376677,3.4308867E-4,17.747,0.101453,17.814,0.0972627,17.351,0.0957224,16.489,0.0911243,16.232,0.0874095,15.607,0.0769675,15.509,0.0713048,14.841,0.0539769,14.731,0.0489484,14.571,0.0394804,14.517,0.0312808,14.486,0.0291969,12.735,12.809,11.786,8.326,13.313,12.91,12.696,1.0,1.7459,0.0348,14.806529,15.341143,14.137174,0.3227,1.203969,0.1547,4935.05,0.022650829,0.012001,,,11.918187,5.596756,14.28,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4813.96,51.01,4.643,0.066,0.105,0.041,-9999.0,0.0,-30.92,1.75,-25.22,1.93,0,-29.62,1.61,-24.55,1.98,0,-30.5,1.67,-24.9,1.84,0,-31.69,0.93,-24.54,1.03,1,0,-0.038,4927.56,4.543,0.112,0.01305,-0.0035,-0.00929,0.00971,0.10181,-0.03375,-0.02316,-0.0076,-0.05324,0.01815,0.04094,0.05759
72444,5046,12.3513048182,5.71200116551,3.5372894E-4,16.377,0.151104,15.969,0.144863,15.965,0.142569,15.34,0.13572,15.223,0.130188,14.813,0.114635,14.619,0.106201,14.261,0.0803932,14.185,0.0729038,14.031,0.0588021,13.983,0.0465896,13.954,0.0434859,12.281,12.354,12.204,8.63,12.842,12.423,12.321,1.0,0.0641,0.0312,14.18334,14.612625,13.592053,1.8378,1.020572,0.889,5343.55,0.033736132,0.012001,,,12.351278,5.7120228,15.67,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5038.42,53.18,2.127,0.068,-1.144,0.041,-9999.0,0.0,-85.19,1.38,-79.49,1.6,0,-85.74,2.05,-80.67,2.35,0,-84.03,1.27,-78.43,1.48,0,-86.5,0.99,-79.35,1.09,1,0,0.133,5136.43,2.607,-0.692,0.04256,0.1219,-9999.0,0.17573,-9999.0,0.12959,-9999.0,0.13313,-9999.0,-9999.0,0.04137,-9999.0
72444,5271,11.7298927413,5.7287328084,3.4941407E-4,16.575,0.0953406,16.493,0.0914027,16.151,0.0899552,15.404,0.0856341,15.223,0.0821432,14.638,0.0723303,14.505,0.0670088,13.936,0.0507249,13.829,0.0459993,13.657,0.0371017,13.591,0.0293962,13.56,0.0274378,11.76,11.821,12.033,8.804,12.525,11.958,11.821,1.0,2.5403,0.0322,13.933256,14.454193,13.267712,0.2473,1.186482,0.144,4923.54,0.021286137,0.012001,,,11.729767,5.7287798,22.48,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4952.86,57.25,4.387,0.071,0.042,0.042,30.653,0.0,-11.24,1.5,-4.68,1.83,0,-9.79,1.47,-5.16,1.95,0,-11.06,1.42,-5.01,1.7,0,-12.25,1.16,-4.48,1.43,1,0,0.012,4722.16,4.331,-0.066,-0.08816,0.06195,0.0089,-0.08211,0.03375,-0.08329,0.17584,0.09704,-0.04456,0.02078,-0.02684,-0.03999
72444,6694,11.5783010243,5.84811665332,3.4091208E-4,16.063,0.0946301,15.841,0.0907215,15.762,0.0892849,15.215,0.084996,15.142,0.0815311,14.834,0.0717913,14.69,0.0665094,14.45,0.0503469,14.41,0.0456565,14.316,0.0368252,14.317,0.0291771,14.31,0.0272334,12.959,13.001,12.009,8.661,13.378,13.057,12.976,1.0,1.042,0.0538,14.362889,14.683108,13.880895,0.094,0.802214,0.046,5836.75,0.021127509,0.012001,,,11.578299,5.848148,15.33,Star,ugriz,99.0,14.69,14.35,14.27,99.0,99.0,99.0,5999.83,86.55,4.33,0.112,-0.275,0.068,31.077,0.0,-39.56,1.91,-33.0,2.18,0,-40.04,2.46,-35.41,2.78,0,-39.56,1.7,-33.51,1.94,0,-38.24,1.61,-30.47,1.82,1,0,0.031,5772.51,4.303,-0.086,0.00524,-0.08096,-9999.0,0.04726,-9999.0,0.03169,-9999.0,-0.04314,-9999.0,-9999.0,0.01015,-9999.0
72444,7178,12.2969282237,5.88728833686,3.9349348E-4,15.631,0.154559,15.48,0.148175,15.287,0.145829,14.526,0.138824,14.4,0.133164,13.895,0.117256,13.764,0.10863,13.284,0.0822314,13.2,0.0745707,13.056,0.0601466,13.005,0.0476548,12.985,0.0444802,11.313,11.366,11.59,8.864,11.94,11.49,11.389,1.0,,,13.299587,13.6834,12.615489,,1.067911,,5112.82,0.03450749,0.012001,,,12.296782,5.887311,51.47,Star,ugriz,99.0,13.83,13.17,12.96,99.0,99.0,99.0,5178.02,35.65,4.554,0.039,-0.174,0.024,-9999.0,0.0,-24.62,0.85,-18.06,1.34,0,-22.94,0.55,-18.31,1.39,0,-24.2,0.99,-18.15,1.36,0,-25.23,0.78,-17.46,1.15,1,0,0.073,5124.2,4.41,-0.171,-0.02724,-0.09702,-9999.0,0.0974,-9999.0,0.02637,-9999.0,0.06934,-9999.0,-9999.0,0.0396,-9999.0
72444,7531,11.801795402,5.91573471668,3.4863033E-4,16.189,0.13126,16.128,0.125839,15.884,0.123846,15.024,0.117897,14.858,0.113091,14.286,0.0995808,14.18,0.0922544,13.582,0.0698355,13.481,0.0633296,13.315,0.0510799,13.253,0.0404712,13.228,0.0377751,11.451,11.519,11.544,8.392,12.094,11.609,11.529,1.0,3.6858,0.0332,13.528119,14.034287,12.878724,0.0783,1.155562,0.0417,4955.5,0.02930571,0.012001,,,11.801662,5.9158001,36.33,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4861.94,42.3,4.663,0.05,-0.413,0.03,-9999.0,0.0,-43.87,1.23,-37.31,1.61,0,-41.27,0.69,-36.64,1.45,0,-43.27,1.15,-37.22,1.49,0,-44.46,0.9,-36.69,1.23,1,0,0.03,4933.36,4.694,-0.367,-0.05463,-0.04394,0.0981,0.05445,0.05476,-0.02536,0.2214,0.00472,0.07264,-0.07615,0.0018,0.18234
72444,7653,12.1697859174,5.92598528427,3.4769802E-4,16.958,0.141797,16.8,0.135941,16.506,0.133788,15.735,0.127361,15.598,0.122169,15.018,0.107575,14.833,0.0996602,14.342,0.0754416,14.248,0.0684135,14.088,0.0551803,14.034,0.0437201,13.994,0.0408075,12.246,12.329,11.771,8.528,12.851,12.368,12.333,1.0,0.6409,0.0359,14.289094,14.782724,13.65062,,1.132105,,4955.0,0.03165826,0.012001,,,12.169772,5.9260201,21.71,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4978.25,44.38,3.745,0.055,-0.27,0.033,-9999.0,0.0,-40.21,1.19,-33.65,1.59,0,-37.51,1.2,-32.88,1.76,0,-39.49,1.25,-33.44,1.57,0,-40.8,0.9,-33.03,1.23,1,0,0.052,4986.75,3.465,-0.223,0.01542,-0.00472,0.12004,0.10887,0.09769,0.01513,0.03705,0.08354,0.07901,0.04342,0.03649,-0.04397
72444,9434,12.2853704483,5.96809335587,3.5413326E-4,16.414,0.149387,16.211,0.143217,16.086,0.140949,15.447,0.134178,15.37,0.128708,14.929,0.113333,14.785,0.104994,14.377,0.0794796,14.303,0.0720753,14.165,0.0581338,14.112,0.0460601,14.092,0.0429917,12.472,12.524,11.852,8.431,13.026,12.579,12.54,1.0,1.0421,0.2418,14.312801,14.732186,13.719223,0.836,1.012963,0.417,5201.15,0.03335275,0.012001,,,12.285351,5.96813,29.36,Star,ugriz,99.0,14.77,14.26,14.07,99.0,99.0,99.0,5366.65,31.51,4.324,0.038,-0.468,0.023,30.751,0.0,-22.7,0.98,-16.14,1.43,0,-19.43,0.96,-14.8,1.6,0,-22.1,1.01,-16.05,1.38,0,-23.3,0.66,-15.53,1.07,1,0,0.054,5174.93,4.365,-0.493,-0.06765,-0.1074,-9999.0,0.05424,-9999.0,0.02029,-9999.0,0.10885,-9999.0,-9999.0,0.001,-9999.0
72444,10440,11.657628015,6.46072059668,3.672714E-4,16.257,0.167085,16.005,0.160184,15.906,0.157647,15.32,0.150074,15.242,0.143956,14.81,0.126759,14.657,0.117433,14.276,0.0888956,14.202,0.0806141,14.072,0.065021,14.027,0.0515169,14.014,0.0480849,12.43,12.473,11.965,8.407,13.014,12.603,12.501,1.0,0.7365,0.0292,14.189489,14.592419,13.620142,,0.972277,,5352.0,0.03730406,0.012001,,,11.657527,6.4606781,23.09,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5356.46,46.09,3.889,0.057,-0.392,0.034,44.025,0.0,39.64,1.2,46.2,1.59,0,41.66,1.33,46.29,1.84,0,39.79,1.06,45.84,1.42,0,38.23,0.94,46.0,1.26,1,0,0.058,5216.79,4.033,-0.303,-0.04214,-0.02441,-9999.0,0.0612,-9999.0,0.04546,-9999.0,0.16517,-9999.0,-9999.0,0.01694,-9999.0
72444,12999,11.7007823164,6.49322923115,3.530287E-4,16.631,0.159076,16.604,0.152506,16.368,0.150091,15.539,0.142881,15.419,0.137056,14.846,0.120684,14.719,0.111805,14.186,0.0846347,14.097,0.0767502,13.958,0.0619045,13.904,0.0490477,13.877,0.0457802,12.189,12.264,11.869,8.425,12.794,12.34,12.236,1.0,2.3038,0.0289,14.140077,14.618244,13.518067,0.1357,1.100177,0.072,5038.36,0.035516042,0.012001,,,11.700817,6.4933548,22.71,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5124.71,36.1,4.633,0.045,-0.183,0.026,-9999.0,0.0,30.95,1.21,37.51,1.6,0,33.62,1.08,38.25,1.67,0,31.51,1.14,37.56,1.48,0,30.21,0.74,37.98,1.12,1,0,0.028,5147.3,4.456,-0.19,0.0051,-0.03911,-9999.0,0.07308,-9999.0,0.00447,-9999.0,0.03808,-9999.0,-9999.0,-0.00463,-9999.0
72444,13621,11.9822978588,6.12273220302,3.515185E-4,15.151,0.169163,14.864,0.162176,14.801,0.159608,14.256,0.151941,14.189,0.145747,13.886,0.128336,13.751,0.118894,13.495,0.0900012,13.463,0.0816167,13.367,0.0658296,13.368,0.0521576,13.363,0.048683,12.017,12.067,11.77,8.802,12.376,12.104,12.049,1.0,1.153,0.0266,13.414949,13.733894,12.93627,,0.797625,,5919.75,0.037768014,0.012001,,,11.982249,6.1227789,30.14,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5975.91,37.68,4.029,0.046,-0.305,0.027,-9999.0,0.0,3.18,0.83,9.74,1.34,0,4.97,0.99,9.6,1.62,0,3.37,0.88,9.42,1.29,0,2.43,0.79,10.2,1.16,1,0,0.096,5818.9,4.216,-0.248,0.10159,-0.03318,-9999.0,0.15079,-9999.0,0.10737,-9999.0,0.01314,-9999.0,-9999.0,0.03553,-9999.0
72444,14540,12.3321518104,6.36949195697,3.628833E-4,16.699,0.160572,16.612,0.153939,16.286,0.151502,15.443,0.144224,15.25,0.138345,14.659,0.121818,14.554,0.112855,13.918,0.0854303,13.807,0.0774716,13.625,0.0624863,13.533,0.0495087,13.496,0.0462105,11.669,11.673,11.492,8.012,12.308,11.798,11.697,1.0,2.6884,0.0435,13.858358,14.3948,13.182592,0.33,1.212208,0.161,4872.5,0.035849884,0.012001,,,12.332135,6.3694692,31.95,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4763.47,40.39,4.489,0.049,-0.212,0.029,30.352,0.0,-37.28,1.4,-30.72,1.74,0,-35.4,0.89,-30.77,1.56,0,-37.13,1.27,-31.08,1.58,0,-38.08,0.85,-30.31,1.2,1,0,0.096,4954.07,4.507,-0.146,0.04626,-0.0501,0.14824,0.19241,0.12424,0.04469,0.1558,0.08667,0.05358,-0.05512,0.01721,0.08377
72444,15751,12.3474943296,6.25690231958,3.5896743E-4,17.5,0.162561,17.252,0.155846,16.91,0.153378,15.995,0.146011,15.632,0.140058,14.755,0.123327,14.671,0.114253,13.577,0.0864885,13.349,0.0784312,13.052,0.0632604,12.887,0.050122,12.832,0.0467829,10.68,10.722,10.516,8.142,11.529,10.896,10.772,1.0,6.6696,0.0355,13.482031,14.27334,12.621243,0.023,1.652098,0.008,4189.0,0.036293954,0.012001,,,12.347522,6.2568879,73.66,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4174.31,-9999.0,4.716,-9999.0,-0.487,-9999.0,-9999.0,0.0,-9.44,2.1,-2.88,2.35,0,-6.14,1.05,-1.51,1.66,0,-8.79,1.75,-2.74,1.99,0,-6.83,-9999.0,-9999.0,-9999.0,1,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
72444,16703,11.5821712567,6.18391379005,3.5509275E-4,16.183,0.170741,16.059,0.163688,15.909,0.161096,15.202,0.153358,15.106,0.147106,14.663,0.129533,14.528,0.120003,14.134,0.0908406,14.06,0.0823779,13.937,0.0664436,13.907,0.0526441,13.897,0.049137,12.328,12.413,11.298,7.598,12.865,12.432,12.338,1.0,0.9371,0.0292,14.069252,14.477845,13.506932,1.2547,0.970913,0.6143,5354.0,0.038120255,0.012001,,,11.58212,6.1839252,20.36,K2Star,ugriz,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5611.24,54.48,4.342,0.068,-0.105,0.041,30.664,0.0,-9.73,1.33,-3.17,1.69,0,-7.65,1.4,-3.02,1.89,0,-9.31,1.22,-3.26,1.54,0,-10.61,1.08,-2.84,1.37,1,0,-0.01,5484.0,4.422,-0.023,0.01871,-0.0262,-9999.0,0.0082,-9999.0,-0.02292,-9999.0,0.02092,-9999.0,-9999.0,0.00948,-9999.0
67072,993,238.641388766,43.6903340277,3.503854E-4,15.158,0.0528955,15.059,0.0507107,14.82,0.0499076,14.055,0.0475103,13.937,0.0455735,13.399,0.0401292,13.262,0.0371768,12.799,0.0281424,12.725,0.0255207,12.617,0.0205842,12.582,0.0163091,12.549,0.0152227,10.933,10.977,10.837,9.538,11.454,11.028,10.995,1.0,3.9488,0.0201,12.758219,13.208095,12.170473,0.0997,1.037622,0.058,5110.5,0.011809662,0.012001,-6.85,1.56,238.64143,43.690286,16.31,STAR,JHKVGRI,11.45,11.03,10.99,12.98,13.43,12.72,12.51,5178.01,48.78,4.78,0.062,0.11,0.038,-9999.0,0.0,-14.61,1.55,-10.95,1.72,0,-11.94,1.81,-7.91,2.09,0,-14.26,1.45,-10.05,1.62,0,-15.18,0.92,-9.79,1.36,1,0,-0.001,5189.74,4.669,-0.061,-0.06336,-0.06053,-9999.0,-0.01657,-9999.0,-0.04541,-9999.0,0.02205,-9999.0,-9999.0,-0.01286,-9999.0
67072,5913,239.172420499,44.035654455,3.8067368E-4,14.951,0.054103,14.713,0.0518683,14.612,0.0510469,14.034,0.0485948,13.992,0.0466138,13.618,0.0410453,13.484,0.0380255,13.174,0.0287849,13.13,0.0261033,13.054,0.0210541,13.052,0.0166814,13.032,0.0155702,11.551,11.595,11.628,9.556,12.034,11.673,11.609,1.0,1.3895,0.0189,13.280448,13.536638,12.702241,0.555,0.834397,0.269,5552.0,0.012079254,0.012001,,,239.1724,44.035611,40.65,STAR,JHKVGRI,12.03,11.67,11.61,13.25,13.63,13.07,12.95,5669.74,30.9,4.257,0.036,-0.226,0.022,-9999.0,0.0,-41.72,0.75,-38.06,1.07,0,-42.09,1.06,-38.06,1.49,0,-41.66,0.86,-37.45,1.13,0,-44.4,0.66,-39.01,1.2,1,0,-0.002,5454.74,4.287,-0.198,-0.03778,-0.02641,-9999.0,-0.00994,-9999.0,-0.06167,-9999.0,0.041,-9999.0,-9999.0,0.00637,-9999.0
67072,12747,238.22789637,44.873031964,3.4783923E-4,15.964,0.0791333,15.88,0.0758648,15.527,0.0746634,14.583,0.0710769,14.337,0.0681794,13.593,0.0600346,13.521,0.0556177,12.694,0.042102,12.554,0.0381798,12.356,0.0307947,12.247,0.024399,12.198,0.0227736,10.237,10.268,10.205,9.047,10.972,10.436,10.291,1.0,5.8896,0.0241,12.645324,13.268983,11.903955,0.321,1.365027,0.157,4833.93,0.01766763,0.012001,10.38,1.04,238.2279,44.873159,59.47,STAR,JHKVGRI,10.97,10.44,10.29,13.05,13.6,12.66,12.32,4520.73,51.09,4.575,0.055,-0.112,0.034,-9999.0,0.0,14.24,1.49,20.34,1.64,0,16.6,0.56,21.37,1.37,0,14.55,1.38,20.41,1.65,0,13.42,1.12,20.51,1.42,1,0,-0.011,4749.93,4.551,0.035,-0.0743,-0.00158,0.00475,-0.08877,-0.06369,-0.10648,-0.06368,0.00145,-0.06894,0.03624,-0.01801,0.05996
67072,13959,239.377455034,44.7822858309,3.4322168E-4,15.061,0.0911026,14.901,0.0873398,14.792,0.0859566,14.155,0.0818276,14.107,0.0784919,13.698,0.0691152,13.562,0.0640302,13.24,0.0484701,13.195,0.0439546,13.113,0.0354525,13.104,0.0280895,13.086,0.0262182,11.633,11.665,11.643,9.214,12.068,11.742,11.694,1.0,2.2661,0.0148,13.177603,13.540541,12.662101,0.0145,0.87844,0.008,5692.66,0.020339953,0.012001,,,239.37748,44.782231,29.85,STAR,JHKVGRI,12.07,11.74,11.69,13.36,13.68,13.18,13.03,5654.79,46.41,4.487,0.056,-0.24,0.033,-9999.0,0.0,-76.23,1.76,-71.41,1.99,0,-75.44,1.21,-70.42,1.94,0,-75.96,1.4,-70.87,1.71,0,-77.45,0.97,-70.97,1.42,1,0,0.034,5582.59,4.296,-0.19,0.07479,0.10684,-9999.0,0.07878,-9999.0,0.03705,-9999.0,-3.7E-4,-9999.0,-9999.0,0.03929,-9999.0
67072,15890,238.247760627,44.655734454,3.483632E-4,14.098,0.0867623,13.868,0.0831787,13.782,0.0818615,13.23,0.0779292,13.193,0.0747524,12.833,0.0658224,12.704,0.0609796,12.444,0.0461609,12.398,0.0418605,12.325,0.0337635,12.321,0.0267512,12.303,0.0249691,10.916,10.958,10.975,9.343,11.335,11.029,10.942,1.0,2.434,0.0278,12.358492,12.684046,11.878757,0.2373,0.805288,0.1257,5878.0,0.019370915,0.012001,,,238.24788,44.655702,60.3,STAR,JHKVGRI,11.34,11.03,10.94,12.53,12.82,12.39,12.26,5677.29,27.57,4.13,0.029,-0.359,0.018,-9999.0,0.0,-53.67,0.48,-47.57,0.83,0,-49.91,0.6,-45.14,1.39,0,-52.93,0.67,-47.08,1.13,0,-54.54,0.61,-47.45,1.06,1,0,0.098,5816.36,4.235,-0.217,0.05243,0.21752,-9999.0,0.16716,-9999.0,0.10301,-9999.0,0.06181,-9999.0,-9999.0,0.0774,-9999.0
67072,16296,238.22432996,44.6288195007,3.3103698E-4,15.403,0.0858398,14.988,0.0822943,14.747,0.0809911,14.432,0.0771006,14.402,0.0739576,14.268,0.0651225,14.199,0.0603313,14.158,0.0456701,14.212,0.0414155,14.196,0.0334045,14.268,0.0264668,14.27,0.0247036,13.255,13.247,13.168,9.683,13.454,13.323,13.228,1.0,0.5698,0.0215,14.042986,14.199455,13.75407,0.3433,0.445385,0.178,7810.0,0.019164953,0.012001,,,238.22434,44.62884,31.78,FS,BR1R2I,13.19,13.3,12.77,12.56,99.0,99.0,99.0,6820.93,28.53,4.167,0.034,-0.487,0.02,47.433,0.0,-60.84,0.78,-54.74,1.04,0,-52.1,1.31,-47.33,1.81,0,-59.87,0.78,-54.02,1.2,0,-60.65,0.6,-53.56,1.06,1,0,0.12,6644.45,4.228,-0.271,0.14066,-0.03983,-9999.0,0.21067,-9999.0,0.13011,-9999.0,0.07629,-9999.0,-9999.0,-0.05687,-9999.0
